user_id,age,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate,age_group,screen_time_severity,wellness_score,productivity_index,high_screen_time_flag,poor_sleep_flag,reels_to_screen_ratio,stress_level_encoded,gender_Female,gender_Male,gender_Non-Binary,gender_Other,location_Rural,location_Suburban,location_Urban,platform_Instagram Reels,platform_TikTok,platform_YouTube Shorts,age_norm,reels_watch_time_hours_norm,daily_screen_time_hours_norm,scrolling_sessions_day_norm,notifications_per_day_norm,sleep_hours_norm,physical_activity_hours_week_norm,attention_span_score_norm,focus_level_norm,task_completion_rate_norm
98,19,3.51,9.98,9,28,7.53,4.9,Medium,9.35,6.53,37.2,18-25,0.5335,0.6594,0.7105,1,0,0.3517,2,0,1,0,0,0,0,1,1,0,0,0.1379,0.4627,0.57,0.4211,0.3333,0.5616,0.5455,0.8878,0.6235,0.4109
99,25,2.11,3.91,3,18,7.07,4.0,Low,8.09,5.96,37.6,18-25,0.2444,0.6435,0.6473,0,0,0.5396,1,1,0,0,0,0,0,1,0,0,1,0.3448,0.2609,0.1364,0.1053,0.2143,0.4757,0.4432,0.6704,0.5547,0.4169
100,23,4.52,11.71,12,45,7.61,1.5,High,7.95,4.86,33.5,18-25,0.6626,0.4679,0.5864,1,0,0.386,3,0,0,0,1,1,0,0,0,0,1,0.2759,0.6083,0.6936,0.5789,0.5357,0.5765,0.1591,0.6462,0.422,0.355
101,22,4.02,10.53,11,44,7.43,2.2,Medium,7.23,5.92,46.2,18-25,0.5954,0.4926,0.6496,1,0,0.3818,2,0,0,1,0,0,0,1,0,0,1,0.2414,0.5362,0.6093,0.5263,0.5238,0.5429,0.2386,0.522,0.5499,0.5468
102,35,2.14,8.02,8,26,7.08,4.7,Medium,8.43,4.73,46.4,26-35,0.3988,0.6428,0.6493,1,0,0.2668,2,0,1,0,0,0,1,0,0,0,1,0.6897,0.2652,0.43,0.3684,0.3095,0.4776,0.5227,0.7291,0.4064,0.5498
103,20,6.25,11.73,16,62,6.19,4.7,High,7.2,3.99,14.5,18-25,0.7987,0.4827,0.4538,1,0,0.5328,3,0,1,0,0,0,0,1,0,1,0,0.1724,0.8577,0.695,0.7895,0.7381,0.3116,0.5227,0.5168,0.3171,0.068
104,32,1.46,3.81,2,4,8.85,4.0,Low,8.37,6.9,50.1,26-35,0.1959,0.7565,0.7404,0,0,0.3832,1,0,1,0,0,0,1,0,1,0,0,0.5862,0.1672,0.1293,0.0526,0.0476,0.8078,0.4432,0.7187,0.6681,0.6057
105,34,3.44,8.46,8,21,5.4,4.6,High,8.03,5.55,41.2,26-35,0.4816,0.5972,0.6445,1,1,0.4066,3,0,1,0,0,0,0,1,0,0,1,0.6552,0.4526,0.4614,0.3684,0.25,0.1642,0.5114,0.6601,0.5053,0.4713
106,19,5.81,15.64,17,62,6.64,2.3,High,6.68,3.69,16.9,18-25,0.8821,0.4042,0.4342,1,0,0.3715,3,0,0,1,0,0,1,0,0,1,0,0.1379,0.7942,0.9743,0.8421,0.7381,0.3955,0.25,0.4271,0.2809,0.1042
107,21,4.66,9.47,7,35,7.25,2.3,High,7.94,6.05,29.9,18-25,0.5643,0.5223,0.615,1,0,0.4921,3,0,1,0,0,1,0,0,1,0,0,0.2069,0.6285,0.5336,0.3158,0.4167,0.5093,0.25,0.6445,0.5656,0.3006
108,29,2.28,9.32,5,23,8.16,3.5,Low,9.08,7.49,59.7,26-35,0.409,0.6446,0.8245,1,0,0.2446,1,1,0,0,0,0,1,0,0,0,1,0.4828,0.2854,0.5229,0.2105,0.2738,0.6791,0.3864,0.8412,0.7393,0.7508
109,23,3.91,8.97,7,35,5.84,3.7,High,7.25,4.04,35.2,18-25,0.5103,0.5274,0.5388,1,1,0.4359,3,0,1,0,0,1,0,0,0,1,0,0.2759,0.5204,0.4979,0.3158,0.4167,0.2463,0.4091,0.5255,0.3231,0.3807
110,27,3.73,10.75,8,42,7.78,3.6,Low,9.71,8.05,58.9,26-35,0.5549,0.5672,0.8637,1,0,0.347,1,0,1,0,0,0,0,1,1,0,0,0.4138,0.4944,0.625,0.3684,0.5,0.6082,0.3977,0.95,0.8068,0.7387
111,24,3.07,9.58,9,32,7.88,4.2,Medium,9.91,6.7,52.1,18-25,0.4992,0.63,0.7949,1,0,0.3205,2,0,1,0,0,0,1,0,0,0,1,0.3103,0.3993,0.5414,0.4211,0.381,0.6269,0.4659,0.9845,0.644,0.636
112,34,1.55,5.16,5,20,7.5,5.1,Medium,7.47,4.26,39.1,26-35,0.2647,0.6948,0.5699,0,0,0.3004,2,1,0,0,0,1,0,0,1,0,0,0.6552,0.1802,0.2257,0.2105,0.2381,0.556,0.5682,0.5634,0.3497,0.4396
113,16,3.78,8.01,8,53,4.57,6.4,High,5.31,3.39,21.7,<18,0.4892,0.5243,0.3942,1,1,0.4719,3,0,1,0,0,0,0,1,0,1,0,0.0345,0.5016,0.4293,0.3684,0.631,0.0093,0.7159,0.1907,0.2447,0.1767
114,16,5.33,11.22,11,46,7.55,2.4,High,6.54,4.73,20.1,<18,0.6851,0.4976,0.4796,1,0,0.475,3,1,0,0,0,0,0,1,0,1,0,0.0345,0.725,0.6586,0.5263,0.5476,0.5653,0.2614,0.4029,0.4064,0.1526
115,19,4.97,12.92,12,48,7.99,5.3,Low,8.02,5.25,37.4,18-25,0.7177,0.62,0.6183,1,0,0.3847,1,1,0,0,0,0,0,1,0,1,0,0.1379,0.6732,0.78,0.5789,0.5714,0.6474,0.5909,0.6583,0.4691,0.4139
116,26,3.37,8.55,9,21,7.87,4.5,Low,7.82,6.01,46.0,26-35,0.49,0.6808,0.6728,1,0,0.3942,1,0,1,0,0,0,1,0,0,1,0,0.3793,0.4425,0.4679,0.4211,0.25,0.625,0.5,0.6238,0.5608,0.5438
117,24,5.42,12.42,11,65,6.05,2.0,Medium,7.26,3.57,15.8,18-25,0.7201,0.3608,0.4458,1,0,0.4364,2,0,1,0,0,0,1,0,0,1,0,0.3103,0.738,0.7443,0.5263,0.7738,0.2854,0.2159,0.5272,0.2664,0.0876
118,34,1.87,5.07,3,18,7.19,6.0,Medium,7.57,5.44,32.5,26-35,0.2601,0.7264,0.5902,0,0,0.3688,2,1,0,0,0,0,1,0,0,0,1,0.6552,0.2263,0.2193,0.1053,0.2143,0.4981,0.6705,0.5807,0.492,0.3399
119,40,2.3,7.39,4,18,6.93,5.1,Medium,8.48,5.83,35.5,36-45,0.3519,0.6818,0.648,0,0,0.3112,2,1,0,0,0,0,1,0,1,0,0,0.8621,0.2883,0.385,0.1579,0.2143,0.4496,0.5682,0.7377,0.5391,0.3852
120,35,1.82,4.42,1,4,7.58,6.5,Low,7.57,6.71,47.7,26-35,0.2211,0.8099,0.6961,0,0,0.4118,1,0,1,0,0,0,0,1,0,0,1,0.6897,0.2191,0.1729,0.0,0.0476,0.5709,0.7273,0.5807,0.6452,0.5695
121,23,5.63,12.11,15,58,5.67,3.0,High,5.86,3.82,20.4,18-25,0.7639,0.4117,0.4239,1,1,0.4649,3,1,0,0,0,0,0,1,0,0,1,0.2759,0.7683,0.7221,0.7368,0.6905,0.2146,0.3295,0.2856,0.2966,0.1571
122,27,3.56,10.34,10,32,6.15,4.5,High,6.79,2.75,15.8,26-35,0.5553,0.5805,0.3996,1,0,0.3443,3,1,0,0,0,1,0,0,1,0,0,0.4138,0.4699,0.5957,0.4737,0.381,0.3041,0.5,0.4461,0.1675,0.0876
123,18,5.57,13.1,16,69,7.08,3.3,High,6.14,3.52,26.0,<18,0.7953,0.4342,0.4449,1,0,0.4252,3,0,1,0,0,0,1,0,0,1,0,0.1034,0.7596,0.7929,0.7895,0.8214,0.4776,0.3636,0.3339,0.2604,0.2417
124,26,4.24,9.53,10,31,8.93,5.2,Medium,7.99,5.2,40.0,26-35,0.5726,0.7101,0.6257,1,0,0.4449,2,1,0,0,0,0,0,1,0,1,0,0.3793,0.5679,0.5379,0.4737,0.369,0.8228,0.5795,0.6531,0.4631,0.4532
125,21,5.0,11.44,12,32,6.4,2.1,High,7.19,5.34,23.1,18-25,0.6823,0.495,0.5362,1,0,0.4371,3,1,0,0,0,0,0,1,0,1,0,0.2069,0.6775,0.6743,0.5789,0.381,0.3507,0.2273,0.5151,0.4799,0.1979
126,28,3.34,9.68,8,38,5.94,4.1,High,7.28,5.13,28.0,26-35,0.5066,0.5359,0.5511,1,1,0.345,3,0,1,0,0,0,1,0,0,1,0,0.4483,0.4382,0.5486,0.3684,0.4524,0.2649,0.4545,0.5306,0.4546,0.2719
127,16,4.35,12.11,13,42,6.69,5.4,Medium,5.83,4.51,24.9,<18,0.6732,0.5994,0.4656,1,0,0.3592,2,0,1,0,0,1,0,0,0,1,0,0.0345,0.5838,0.7221,0.6316,0.5,0.4049,0.6023,0.2804,0.3798,0.2251
129,20,4.4,8.62,10,49,7.71,3.1,Medium,5.96,4.78,46.7,18-25,0.5587,0.52,0.5658,1,0,0.5104,2,0,1,0,0,0,0,1,0,1,0,0.1724,0.591,0.4729,0.4737,0.5833,0.5951,0.3409,0.3028,0.4124,0.5544
130,36,1.39,3.64,6,23,6.84,5.5,Low,9.38,7.14,40.2,36-45,0.2278,0.6765,0.7455,0,0,0.3819,1,0,0,1,0,0,1,0,1,0,0,0.7241,0.1571,0.1171,0.2632,0.2738,0.4328,0.6136,0.893,0.6971,0.4562
131,16,4.34,10.12,9,26,7.02,4.5,Low,5.41,3.88,22.1,<18,0.5829,0.6328,0.4171,1,0,0.4289,1,0,1,0,0,1,0,0,1,0,0,0.0345,0.5823,0.58,0.4211,0.3095,0.4664,0.5,0.2079,0.3038,0.1828
132,26,2.24,7.58,4,18,7.19,5.0,Medium,7.92,5.74,49.8,26-35,0.3533,0.687,0.6814,0,0,0.2955,2,1,0,0,0,0,0,1,1,0,0,0.3793,0.2796,0.3986,0.1579,0.2143,0.4981,0.5568,0.6411,0.5282,0.6012
133,33,2.52,7.29,5,12,8.0,4.4,Low,8.25,6.16,31.8,26-35,0.3715,0.7136,0.6373,0,0,0.3457,1,0,1,0,0,0,0,1,0,0,1,0.6207,0.32,0.3779,0.2105,0.1429,0.6493,0.4886,0.698,0.5789,0.3293
134,15,4.04,8.61,12,66,6.92,2.0,High,6.41,3.26,12.8,<18,0.5585,0.3881,0.393,1,0,0.4692,3,1,0,0,0,0,0,1,0,0,1,0.0,0.5391,0.4721,0.5789,0.7857,0.4478,0.2159,0.3805,0.229,0.0423
135,42,1.85,4.84,3,33,8.2,7.0,Low,8.3,6.58,41.8,36-45,0.2532,0.7479,0.6937,0,0,0.3822,1,0,1,0,0,0,0,1,1,0,0,0.931,0.2234,0.2029,0.1053,0.3929,0.6866,0.7841,0.7066,0.6295,0.4804
136,34,2.8,6.01,7,34,7.68,3.8,Medium,8.49,7.32,49.6,26-35,0.375,0.6001,0.7579,0,0,0.4659,2,0,1,0,0,1,0,0,0,0,1,0.6552,0.3604,0.2864,0.3158,0.4048,0.5896,0.4205,0.7394,0.7188,0.5982
137,17,3.79,10.56,12,33,5.83,6.1,High,6.79,4.68,30.6,<18,0.5935,0.6286,0.5278,1,1,0.3589,3,1,0,0,0,0,1,0,0,0,1,0.069,0.5031,0.6114,0.5789,0.3929,0.2444,0.6818,0.4461,0.4003,0.3112
138,27,3.75,9.29,9,28,7.1,5.0,Medium,6.99,4.74,44.8,26-35,0.5295,0.6481,0.5929,1,0,0.4037,2,0,1,0,0,0,0,1,0,1,0,0.4138,0.4973,0.5207,0.4211,0.3333,0.4813,0.5568,0.4806,0.4076,0.5257
139,31,1.56,7.65,4,26,8.44,2.8,Low,9.37,7.15,46.4,26-35,0.3175,0.6162,0.7699,0,0,0.2039,1,0,0,1,0,0,0,1,0,0,1,0.5517,0.1816,0.4036,0.1579,0.3095,0.7313,0.3068,0.8913,0.6983,0.5498
140,21,3.9,9.18,13,58,8.48,7.5,Low,7.19,5.54,38.3,18-25,0.575,0.6882,0.6033,1,0,0.4248,1,0,1,0,0,0,0,1,0,0,1,0.2069,0.5189,0.5129,0.6316,0.6905,0.7388,0.8409,0.5151,0.5041,0.4275
141,23,4.01,9.97,10,43,7.3,4.1,Medium,6.5,4.19,28.4,18-25,0.5709,0.5663,0.4913,1,0,0.4022,2,1,0,0,0,1,0,0,0,1,0,0.2759,0.5348,0.5693,0.4737,0.5119,0.5187,0.4545,0.396,0.3412,0.2779
142,19,3.59,11.64,11,41,7.44,4.5,High,6.47,4.12,28.4,18-25,0.5994,0.5941,0.4877,1,0,0.3084,3,1,0,0,0,1,0,0,1,0,0,0.1379,0.4742,0.6886,0.5263,0.4881,0.5448,0.5,0.3909,0.3328,0.2779
143,31,2.78,8.52,7,15,9.24,4.6,Low,7.82,7.49,58.7,26-35,0.4366,0.7547,0.7764,1,0,0.3263,1,0,1,0,0,0,0,1,0,1,0,0.5517,0.3575,0.4657,0.3158,0.1786,0.8806,0.5114,0.6238,0.7393,0.7356
144,18,5.0,12.62,15,53,6.25,1.5,High,6.49,4.1,31.4,<18,0.7418,0.3911,0.4995,1,0,0.3962,3,1,0,0,0,1,0,0,1,0,0,0.1034,0.6775,0.7586,0.7368,0.631,0.3228,0.1591,0.3943,0.3304,0.3233
145,23,4.43,9.5,13,50,6.78,2.8,High,7.31,4.24,24.1,18-25,0.6123,0.4717,0.5045,1,0,0.4663,3,0,1,0,0,1,0,0,1,0,0,0.2759,0.5953,0.5357,0.6316,0.5952,0.4216,0.3068,0.5358,0.3473,0.213
146,30,3.36,6.02,8,23,5.72,3.9,High,7.17,5.14,22.1,26-35,0.4162,0.5739,0.5244,0,1,0.5581,3,0,1,0,0,0,0,1,1,0,0,0.5172,0.4411,0.2871,0.3684,0.2738,0.2239,0.4318,0.5116,0.4558,0.1828
147,28,1.33,3.98,7,31,7.97,4.7,Low,9.74,7.79,62.6,26-35,0.243,0.6565,0.8699,0,0,0.3342,1,0,1,0,0,0,0,1,1,0,0,0.4483,0.1485,0.1414,0.3158,0.369,0.6437,0.5227,0.9551,0.7755,0.7946
148,43,1.46,3.24,7,22,7.19,5.6,Low,8.87,7.02,53.4,36-45,0.2317,0.6964,0.7753,0,0,0.4506,1,1,0,0,0,0,1,0,0,0,1,0.9655,0.1672,0.0886,0.3158,0.2619,0.4981,0.625,0.805,0.6826,0.6556
149,23,4.42,10.92,14,44,6.71,3.4,Medium,6.34,5.31,37.6,18-25,0.6573,0.5143,0.5625,1,0,0.4048,2,0,0,0,1,0,0,1,0,1,0,0.2759,0.5939,0.6371,0.6842,0.5238,0.4086,0.375,0.3684,0.4763,0.4169
150,33,2.21,6.96,5,23,8.07,5.4,Low,8.12,6.22,44.8,26-35,0.3461,0.7161,0.6861,0,0,0.3175,1,0,1,0,0,1,0,0,1,0,0,0.6207,0.2753,0.3543,0.2105,0.2738,0.6623,0.6023,0.6756,0.5861,0.5257
151,31,3.09,7.78,5,23,6.83,5.2,Medium,7.5,5.32,45.2,26-35,0.4153,0.6643,0.6334,0,0,0.3972,2,1,0,0,0,0,0,1,0,0,1,0.5517,0.4022,0.4129,0.2105,0.2738,0.431,0.5795,0.5686,0.4775,0.5317
152,33,2.88,6.3,11,38,5.77,4.7,High,7.71,5.24,40.2,26-35,0.4267,0.5535,0.6181,0,1,0.4571,3,1,0,0,0,0,0,1,0,1,0,0.6207,0.3719,0.3071,0.5263,0.4524,0.2332,0.5227,0.6048,0.4679,0.4562
153,23,3.23,7.83,8,25,7.76,5.3,Medium,8.3,8.61,67.1,18-25,0.4543,0.694,0.8669,0,0,0.4125,2,0,1,0,0,1,0,0,1,0,0,0.2759,0.4223,0.4164,0.3684,0.2976,0.6045,0.5909,0.7066,0.8744,0.8625
154,22,4.71,13.71,11,40,7.34,2.1,Medium,7.14,6.11,40.2,18-25,0.7131,0.4997,0.6297,1,0,0.3435,2,1,0,0,0,0,1,0,0,1,0,0.2414,0.6357,0.8364,0.5263,0.4762,0.5261,0.2273,0.5065,0.5728,0.4562
155,37,3.32,7.16,12,59,7.95,6.2,Medium,7.66,5.15,46.2,36-45,0.4825,0.6147,0.6368,0,0,0.4637,2,0,1,0,0,0,1,0,1,0,0,0.7586,0.4353,0.3686,0.5789,0.7024,0.6399,0.6932,0.5962,0.457,0.5468
156,36,2.01,4.95,4,3,7.69,6.3,Low,8.11,5.3,35.5,36-45,0.2748,0.8095,0.6158,0,0,0.4061,1,1,0,0,0,1,0,0,1,0,0,0.7241,0.2465,0.2107,0.1579,0.0357,0.5914,0.7045,0.6739,0.4751,0.3852
157,27,2.78,6.46,9,35,6.71,5.3,Low,8.18,7.5,42.5,26-35,0.4051,0.6211,0.7256,0,0,0.4303,1,0,1,0,0,0,0,1,1,0,0,0.4138,0.3575,0.3186,0.4211,0.4167,0.4086,0.5909,0.6859,0.7405,0.4909
158,41,2.23,4.43,4,3,8.14,6.8,Low,9.09,7.04,50.8,36-45,0.274,0.8451,0.7735,0,0,0.5034,1,1,0,0,0,0,1,0,0,0,1,0.8966,0.2782,0.1736,0.1579,0.0357,0.6754,0.7614,0.843,0.685,0.6163
159,18,3.98,11.0,10,39,5.66,4.3,High,7.11,2.93,19.2,<18,0.595,0.5303,0.4307,1,1,0.3618,3,1,0,0,0,1,0,0,0,1,0,0.1034,0.5305,0.6429,0.4737,0.4643,0.2127,0.4773,0.5013,0.1892,0.139
160,24,3.86,9.59,7,38,6.84,2.3,High,6.29,4.63,34.3,18-25,0.5231,0.497,0.5231,1,0,0.4025,3,0,0,1,0,0,0,1,0,1,0,0.3103,0.5132,0.5421,0.3158,0.4524,0.4328,0.25,0.3598,0.3943,0.3671
161,30,4.37,11.45,10,45,6.68,5.2,Medium,7.84,5.08,39.4,26-35,0.6278,0.5804,0.6137,1,0,0.3817,2,0,1,0,0,1,0,0,0,1,0,0.5172,0.5867,0.675,0.4737,0.5357,0.403,0.5795,0.6273,0.4486,0.4441
162,36,2.96,7.05,6,27,7.4,2.6,Low,8.69,6.95,48.9,36-45,0.3998,0.568,0.7487,0,0,0.4199,1,1,0,0,0,0,1,0,1,0,0,0.7241,0.3834,0.3607,0.2632,0.3214,0.5373,0.2841,0.7739,0.6742,0.5876
163,18,5.39,10.54,13,53,6.4,3.9,High,6.87,5.52,32.7,<18,0.6914,0.4908,0.5694,1,0,0.5114,3,0,1,0,0,0,0,1,0,1,0,0.1034,0.7337,0.61,0.6316,0.631,0.3507,0.4318,0.4599,0.5017,0.3429
164,15,5.96,15.73,15,75,7.38,1.8,High,6.67,2.48,17.7,<18,0.8726,0.3644,0.3931,1,0,0.3789,3,1,0,0,0,0,0,1,1,0,0,0.0,0.8159,0.9807,0.7368,0.8929,0.5336,0.1932,0.4254,0.135,0.1163
165,17,5.25,12.02,12,29,6.88,3.7,Medium,6.7,3.93,16.3,<18,0.7107,0.5857,0.4412,1,0,0.4368,2,0,1,0,0,1,0,0,0,1,0,0.069,0.7135,0.7157,0.5789,0.3452,0.4403,0.4091,0.4305,0.3099,0.0952
166,21,3.61,9.02,11,35,6.5,7.6,Medium,6.22,3.97,13.6,18-25,0.535,0.7041,0.4152,1,0,0.4002,2,0,1,0,0,0,0,1,1,0,0,0.2069,0.4771,0.5014,0.5263,0.4167,0.3694,0.8523,0.3477,0.3147,0.0544
167,15,4.3,12.61,11,17,7.75,4.6,Medium,6.96,4.81,29.0,<18,0.6629,0.6947,0.5322,1,0,0.341,2,1,0,0,0,0,0,1,1,0,0,0.0,0.5766,0.7579,0.5263,0.2024,0.6026,0.5114,0.4754,0.416,0.287
168,15,4.45,10.13,14,53,6.28,4.4,High,6.4,4.26,26.6,<18,0.6392,0.5062,0.4832,1,0,0.4393,3,1,0,0,0,0,0,1,1,0,0,0.0,0.5982,0.5807,0.6842,0.631,0.3284,0.4886,0.3788,0.3497,0.2508
169,22,4.48,10.1,10,36,6.56,3.7,High,6.81,4.33,40.6,18-25,0.6001,0.5493,0.5552,1,0,0.4436,3,1,0,0,0,0,1,0,1,0,0,0.2414,0.6025,0.5786,0.4737,0.4286,0.3806,0.4091,0.4495,0.3581,0.4622
170,37,1.01,5.65,6,18,6.74,5.1,Low,9.64,9.22,55.5,36-45,0.2571,0.675,0.8903,0,0,0.1788,1,1,0,0,0,1,0,0,0,0,1,0.7586,0.1023,0.2607,0.2632,0.2143,0.4142,0.5682,0.9379,0.948,0.6873
171,23,4.15,10.25,8,28,6.95,4.0,High,8.34,4.67,36.1,18-25,0.5656,0.6035,0.6034,1,0,0.4049,3,0,1,0,0,0,0,1,0,1,0,0.2759,0.555,0.5893,0.3684,0.3333,0.4534,0.4432,0.7135,0.3991,0.3943
172,32,3.41,7.13,5,36,6.75,2.2,Medium,9.69,7.07,41.2,26-35,0.4167,0.4971,0.7577,0,0,0.4783,2,0,1,0,0,0,0,1,0,0,1,0.5862,0.4483,0.3664,0.2105,0.4286,0.416,0.2386,0.9465,0.6886,0.4713
173,25,3.49,9.28,8,59,6.76,4.6,Medium,8.91,7.43,46.4,18-25,0.5049,0.5097,0.764,1,0,0.3761,2,0,1,0,0,0,1,0,0,1,0,0.3448,0.4598,0.52,0.3684,0.7024,0.4179,0.5114,0.8119,0.7321,0.5498
174,24,3.89,9.1,10,42,7.13,3.7,High,6.84,3.58,28.3,18-25,0.5425,0.5481,0.4806,1,0,0.4275,3,1,0,0,0,0,0,1,0,0,1,0.3103,0.5175,0.5071,0.4737,0.5,0.4869,0.4091,0.4547,0.2676,0.2764
175,20,2.55,6.29,6,26,6.35,4.7,Low,8.14,5.53,46.3,18-25,0.3582,0.6169,0.6677,0,0,0.4054,1,0,1,0,0,0,0,1,1,0,0,0.1724,0.3243,0.3064,0.2632,0.3095,0.3414,0.5227,0.679,0.5029,0.5483
176,16,3.61,9.3,7,21,7.47,4.3,Medium,8.93,5.96,50.6,<18,0.502,0.6587,0.7279,1,0,0.3882,2,0,1,0,0,0,1,0,0,1,0,0.0345,0.4771,0.5214,0.3158,0.25,0.5504,0.4773,0.8154,0.5547,0.6133
177,34,0.3,4.64,1,0,8.13,4.4,Low,9.92,8.12,61.1,26-35,0.1426,0.761,0.8822,0,0,0.0647,1,0,1,0,0,0,0,1,0,0,1,0.6552,0.0,0.1886,0.0,0.0,0.6735,0.4886,0.9862,0.8153,0.7719
178,15,3.65,10.46,8,45,5.2,4.8,High,6.55,4.46,31.2,<18,0.5432,0.5123,0.5138,1,1,0.3489,3,0,1,0,0,0,0,1,0,1,0,0.0,0.4829,0.6043,0.3684,0.5357,0.1269,0.5341,0.4047,0.3738,0.3202
179,27,1.72,6.05,1,15,8.95,2.1,Low,10.0,8.72,68.1,26-35,0.2563,0.6461,0.9343,0,0,0.2843,1,0,1,0,0,0,0,1,0,0,1,0.4138,0.2047,0.2893,0.0,0.1786,0.8265,0.2273,1.0,0.8877,0.8776
180,33,2.87,8.09,7,34,7.63,5.6,Medium,6.91,4.44,40.2,26-35,0.4309,0.6691,0.5611,1,0,0.3548,2,0,1,0,0,0,0,1,1,0,0,0.6207,0.3705,0.435,0.3158,0.4048,0.5802,0.625,0.4668,0.3714,0.4562
181,24,4.39,10.79,10,40,5.69,2.9,High,6.98,4.52,31.2,18-25,0.6124,0.4728,0.5311,1,1,0.4069,3,0,1,0,0,0,0,1,1,0,0,0.3103,0.5895,0.6279,0.4737,0.4762,0.2183,0.3182,0.4789,0.381,0.3202
182,16,4.06,9.43,13,41,7.2,5.1,Medium,6.63,4.07,23.1,<18,0.5901,0.6092,0.4706,1,0,0.4305,2,1,0,0,0,0,1,0,0,1,0,0.0345,0.542,0.5307,0.6316,0.4881,0.5,0.5682,0.4185,0.3267,0.1979
183,19,5.33,9.6,12,63,5.16,4.5,High,7.18,4.02,40.2,18-25,0.6546,0.4348,0.5554,1,1,0.5552,3,1,0,0,0,0,1,0,0,1,0,0.1379,0.725,0.5429,0.5789,0.75,0.1194,0.5,0.5134,0.3207,0.4562
184,37,0.39,3.03,2,20,9.22,6.5,Low,10.0,5.25,40.2,36-45,0.1173,0.8108,0.6987,0,0,0.1287,1,0,1,0,0,1,0,0,0,0,1,0.7586,0.013,0.0736,0.0526,0.2381,0.8769,0.7273,1.0,0.4691,0.4562
185,18,3.42,8.46,11,42,6.36,4.1,Medium,6.3,4.54,17.2,<18,0.5105,0.5365,0.4529,1,0,0.4043,2,1,0,0,0,0,0,1,1,0,0,0.1034,0.4497,0.4614,0.5263,0.5,0.3433,0.4545,0.3615,0.3834,0.1088
186,28,1.91,4.95,4,19,7.04,4.1,Medium,10.0,7.39,58.5,26-35,0.2693,0.6428,0.8483,0,0,0.3859,2,0,1,0,0,1,0,0,0,0,1,0.4483,0.2321,0.2107,0.1579,0.2262,0.4701,0.4545,1.0,0.7272,0.7326
187,36,4.01,9.47,11,40,6.84,4.9,Medium,8.84,6.66,55.2,36-45,0.5684,0.5921,0.7682,1,0,0.4234,2,0,1,0,0,0,0,1,0,1,0,0.7241,0.5348,0.5336,0.5263,0.4762,0.4328,0.5455,0.7998,0.6392,0.6828
188,34,1.99,4.22,6,9,8.74,4.5,Low,9.2,6.91,45.5,26-35,0.2755,0.7544,0.7517,0,0,0.4716,1,1,0,0,0,1,0,0,1,0,0,0.6552,0.2436,0.1586,0.2632,0.1071,0.7873,0.5,0.8619,0.6693,0.5363
189,38,2.79,9.43,8,15,7.54,3.8,Low,8.15,6.49,49.1,36-45,0.4699,0.663,0.7139,1,0,0.2959,1,1,0,0,0,1,0,0,0,0,1,0.7931,0.3589,0.5307,0.3684,0.1786,0.5634,0.4205,0.6808,0.6187,0.5906
191,27,3.15,9.08,6,15,8.7,1.9,Low,9.26,7.0,41.7,26-35,0.4611,0.6293,0.7421,1,0,0.3469,1,1,0,0,0,0,0,1,0,1,0,0.4138,0.4108,0.5057,0.2632,0.1786,0.7799,0.2045,0.8723,0.6802,0.4789
192,19,5.64,12.53,14,60,5.66,4.3,High,5.77,3.07,22.7,18-25,0.765,0.4553,0.4027,1,1,0.4501,3,0,0,1,0,0,0,1,1,0,0,0.1379,0.7697,0.7521,0.6842,0.7143,0.2127,0.4773,0.2701,0.2061,0.1918
193,28,1.6,7.36,5,11,7.72,4.5,Medium,8.97,6.58,43.3,26-35,0.3224,0.7112,0.723,0,0,0.2174,2,1,0,0,0,0,1,0,0,0,1,0.4483,0.1874,0.3829,0.2105,0.131,0.597,0.5,0.8223,0.6295,0.503
194,25,1.8,5.24,3,11,6.34,2.1,Low,10.0,7.72,40.4,18-25,0.2605,0.5679,0.789,0,0,0.3435,1,0,1,0,0,0,0,1,1,0,0,0.3448,0.2162,0.2314,0.1053,0.131,0.3396,0.2273,1.0,0.767,0.4592
195,28,2.08,4.75,4,34,8.9,6.2,Low,8.92,6.3,66.7,26-35,0.2737,0.7377,0.8033,0,0,0.4379,1,1,0,0,0,1,0,0,1,0,0,0.4483,0.2566,0.1964,0.1579,0.4048,0.8172,0.6932,0.8136,0.5957,0.8565
196,37,1.24,3.62,2,9,7.04,4.5,Low,8.95,5.62,38.5,36-45,0.179,0.6942,0.6686,0,0,0.3425,1,1,0,0,0,0,0,1,0,0,1,0.7586,0.1355,0.1157,0.0526,0.1071,0.4701,0.5,0.8188,0.5137,0.4305
197,27,1.26,3.98,3,0,7.66,2.5,Medium,8.62,5.01,46.2,26-35,0.1991,0.6697,0.6653,0,0,0.3166,2,1,0,0,0,1,0,0,0,0,1,0.4138,0.1384,0.1414,0.1053,0.0,0.5858,0.2727,0.7619,0.4401,0.5468
198,42,0.43,2.0,1,12,7.04,4.8,Low,9.65,8.46,59.9,36-45,0.0838,0.6953,0.8804,0,0,0.215,1,0,0,1,0,0,0,1,0,0,1,0.931,0.0187,0.0,0.0,0.1429,0.4701,0.5341,0.9396,0.8563,0.7538
